Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
231316,HILLS & DALES GENERAL HOSPITAL,4675 HILL STREET,CASS CITY,MI,48726,TUSCOLA,9898722121,Critical Access Hospitals,Voluntary non-profit - Private,true,"4675 HILL STREET
CASS CITY, MI 48726
(43.602044, -83.180623)"
231317,SPECTRUM HEALTH KELSEY HOSPITAL,418 WASHINGTON,LAKEVIEW,MI,48850,MONTCALM,9893527211,Critical Access Hospitals,Voluntary non-profit - Private,true,"418 WASHINGTON
LAKEVIEW, MI 48850
(43.4412, -85.278692)"
231318,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",1400 W ICE LAKE ROAD,IRON RIVER,MI,49935,IRON,9062656121,Critical Access Hospitals,Voluntary non-profit - Other,true,"1400 W ICE LAKE ROAD
IRON RIVER, MI 49935
(46.098125, -88.619122)"
231319,ASPIRUS KEWEENAW HOSPITAL,205 OSCEOLA,LAURIUM,MI,49913,HOUGHTON,9063376500,Critical Access Hospitals,Voluntary non-profit - Private,true,"205 OSCEOLA
LAURIUM, MI 49913
(47.239012, -88.442848)"
231320,MERCY HEALTH LAKESHORE CAMPUS,72 SOUTH STATE STREET,SHELBY,MI,49455,OCEANA,2318612156,Critical Access Hospitals,Voluntary non-profit - Other,true,"72 SOUTH STATE STREET
SHELBY, MI 49455
(43.607521, -86.364758)"
231321,BELL HOSPITAL,901 LAKESHORE DRIVE,ISHPEMING,MI,49849,MARQUETTE,9064864431,Critical Access Hospitals,Voluntary non-profit - Private,true,"901 LAKESHORE DRIVE
ISHPEMING, MI 49849
(46.498665, -87.682993)"
231322,CHARLEVOIX AREA HOSPITAL,14700 LAKESHORE DRIVE,CHARLEVOIX,MI,49720,CHARLEVOIX,2315474024,Critical Access Hospitals,Voluntary non-profit - Other,true,"14700 LAKESHORE DRIVE
CHARLEVOIX, MI 49720
(45.314844, -85.273653)"
231323,SPECTRUM HEALTH REED CITY HOSPITAL,"300 N PATTERSON, PO BOX 75",REED CITY,MI,49677,OSCEOLA,2318323271,Critical Access Hospitals,Voluntary non-profit - Private,true,"300 N PATTERSON, PO BOX 75
REED CITY, MI 49677
"
231324,EATON RAPIDS MEDICAL CENTER,1500 S MAIN STREET,EATON RAPIDS,MI,48827,EATON,5176632671,Critical Access Hospitals,Voluntary non-profit - Private,true,"1500 S MAIN STREET
EATON RAPIDS, MI 48827
(42.496021, -84.657539)"
231325,MIDMICHIGAN MEDICAL CENTER-GLADWIN,515 QUARTER STREET,GLADWIN,MI,48624,GLADWIN,9894269286,Critical Access Hospitals,Voluntary non-profit - Private,true,"515 QUARTER STREET
GLADWIN, MI 48624
(43.975786, -84.495355)"
231326,SPARROW CLINTON HOSPITAL,805 S OAKLAND,SAINT JOHNS,MI,48879,CLINTON,9892246881,Critical Access Hospitals,Proprietary,true,"805 S OAKLAND
SAINT JOHNS, MI 48879
(42.99406, -84.555793)"
231327,HAYES GREEN BEACH MEMORIAL HOSPITAL,321 E HARRIS STREET,CHARLOTTE,MI,48813,EATON,5175431050,Critical Access Hospitals,Voluntary non-profit - Other,true,"321 E HARRIS STREET
CHARLOTTE, MI 48813
(42.564927, -84.831824)"
231328,ALLEGAN GENERAL HOSPITAL,555 LINN STREET,ALLEGAN,MI,49010,ALLEGAN,2696864101,Critical Access Hospitals,Voluntary non-profit - Other,true,"555 LINN STREET
ALLEGAN, MI 49010
(42.52151, -85.856515)"
231329,CARO COMMUNITY HOSPITAL,401 N HOOPER STREET,CARO,MI,48723,TUSCOLA,9896733141,Critical Access Hospitals,Voluntary non-profit - Private,true,"401 N HOOPER STREET
CARO, MI 48723
(43.49315, -83.407121)"
231330,MARLETTE REGIONAL HOSPITAL,2770 MAIN STREET,MARLETTE,MI,48453,SANILAC,9896354000,Critical Access Hospitals,Voluntary non-profit - Private,true,"2770 MAIN STREET
MARLETTE, MI 48453
(43.333886, -83.080688)"
231331,SPARROW IONIA HOSPITAL,3565 S STATE ROAD,IONIA,MI,48846,IONIA,6165274200,Critical Access Hospitals,Voluntary non-profit - Private,true,"3565 S STATE ROAD
IONIA, MI 48846
(42.934881, -85.074781)"
231332,BRONSON LAKEVIEW HOSPITAL,408 HAZEN STREET,PAW PAW,MI,49079,VAN BUREN,2696571400,Critical Access Hospitals,Government - Hospital District or Authority,true,"408 HAZEN STREET
PAW PAW, MI 49079
(42.221651, -85.897994)"
231333,ASPIRUS GRAND VIEW HOSPITAL,N10561 GRAND VIEW LANE,IRONWOOD,MI,49938,GOGEBIC,9069322525,Critical Access Hospitals,Voluntary non-profit - Private,true,"N10561 GRAND VIEW LANE
IRONWOOD, MI 49938
(46.481186, -90.104439)"
231334,PROMEDICA HERRICK HOSPITAL,500 E POTTAWATAMIE STREET,TECUMSEH,MI,49286,LENAWEE,5174243000,Critical Access Hospitals,Government - Federal,true,"500 E POTTAWATAMIE STREET
TECUMSEH, MI 49286
(42.002879, -83.938425)"
231337,ST FRANCIS HOSPITAL,3401 LUDINGTON ST,ESCANABA,MI,49829,DELTA,9067863311,Critical Access Hospitals,Voluntary non-profit - Church,true,"3401 LUDINGTON ST
ESCANABA, MI 49829
(45.745754, -87.097825)"
231338,SPECTRUM HEALTH GERBER MEMORIAL,212 S SULLIVAN ST,FREMONT,MI,49412,NEWAYGO,2319243300,Critical Access Hospitals,Voluntary non-profit - Private,true,"212 S SULLIVAN ST
FREMONT, MI 49412
(43.464092, -85.950756)"
233300,CHILDREN'S HOSPITAL OF MICHIGAN,3901 BEAUBIEN,DETROIT,MI,48201,WAYNE,3137455437,Childrens,Proprietary,true,"3901 BEAUBIEN
DETROIT, MI 48201
(42.351816, -83.05375)"
240001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE NORTH,ROBBINSDALE,MN,55422,HENNEPIN,7635205200,Acute Care Hospitals,Voluntary non-profit - Private,true,"3300 OAKDALE NORTH
ROBBINSDALE, MN 55422
(45.014214, -93.321172)"
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,407 EAST THIRD STREET,DULUTH,MN,55805,SAINT LOUIS,2187864000,Acute Care Hospitals,Voluntary non-profit - Private,true,"407 EAST THIRD STREET
DULUTH, MN 55805
(46.793635, -92.095431)"
240004,HENNEPIN COUNTY MEDICAL CENTER 1,701 PARK AVENUE,MINNEAPOLIS,MN,55415,HENNEPIN,6128733000,Acute Care Hospitals,Government - Local,true,"701 PARK AVENUE
MINNEAPOLIS, MN 55415
(44.97285, -93.262707)"
240006,OLMSTED MEDICAL CENTER,1650 FOURTH STREET SOUTHEAST,ROCHESTER,MN,55904,OLMSTED,5072872761,Acute Care Hospitals,Voluntary non-profit - Private,true,"1650 FOURTH STREET SOUTHEAST
ROCHESTER, MN 55904
(44.021006, -92.439806)"
240010,MAYO CLINIC HOSPITAL ROCHESTER,1216 SECOND STREET SOUTHWEST,ROCHESTER,MN,55902,OLMSTED,5072555123,Acute Care Hospitals,Voluntary non-profit - Church,true,"1216 SECOND STREET SOUTHWEST
ROCHESTER, MN 55902
(44.021643, -92.481355)"
240014,NORTHFIELD HOSPITAL,2000 NORTH AVENUE,NORTHFIELD,MN,55057,DAKOTA,5076461001,Acute Care Hospitals,Government - Local,true,"2000 NORTH AVENUE
NORTHFIELD, MN 55057
(44.471386, -93.191166)"
240018,MAYO CLINIC HEALTH SYSTEM IN RED WING,"701 HEWITT BOULEVARD, PO BOX 95",RED WING,MN,55066,GOODHUE,6512675000,Acute Care Hospitals,Voluntary non-profit - Private,true,"701 HEWITT BOULEVARD, PO BOX 95
RED WING, MN 55066
(44.560274, -92.575197)"
240019,ESSENTIA HEALTH DULUTH,502 EAST SECOND STREET,DULUTH,MN,55805,SAINT LOUIS,2187862646,Acute Care Hospitals,Voluntary non-profit - Private,false,"502 EAST SECOND STREET
DULUTH, MN 55805
(46.792523, -92.094863)"
240020,CAMBRIDGE MEDICAL CENTER,701 SOUTH DELLWOOD AVENUE,CAMBRIDGE,MN,55008,ISANTI,7636897700,Acute Care Hospitals,Voluntary non-profit - Private,true,"701 SOUTH DELLWOOD AVENUE
CAMBRIDGE, MN 55008
(45.56657, -93.229319)"
240022,SANFORD  WORTHINGTON MEDICAL CENTER,1018 SIXTH AVENUE PO BOX 997,WORTHINGTON,MN,56187,NOBLES,5073723380,Acute Care Hospitals,Voluntary non-profit - Private,true,"1018 SIXTH AVENUE PO BOX 997
WORTHINGTON, MN 56187
(43.621858, -95.59918)"
24002F,ST CLOUD VA MEDICAL CENTER,4801   8TH STREET N.,ST. CLOUD,MN,56303,STEARNS,3202521670,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"4801 8TH STREET N.
ST. CLOUD, MN 56303
(45.567521, -94.217727)"
240030,DOUGLAS COUNTY HOSPITAL,111 17TH AVENUE EAST,ALEXANDRIA,MN,56308,DOUGLAS,3207621511,Acute Care Hospitals,Government - Local,true,"111 17TH AVENUE EAST
ALEXANDRIA, MN 56308
(45.872683, -95.37544)"
240036,ST CLOUD HOSPITAL,1406 6TH AVE NORTH,SAINT CLOUD,MN,56303,STEARNS,3202512700,Acute Care Hospitals,Voluntary non-profit - Private,true,"1406 6TH AVE NORTH
SAINT CLOUD, MN 56303
(45.574304, -94.17)"
240038,UNITED HOSPITAL,333 NORTH SMITH AVENUE,SAINT PAUL,MN,55102,RAMSEY,6512418802,Acute Care Hospitals,Voluntary non-profit - Private,true,"333 NORTH SMITH AVENUE
SAINT PAUL, MN 55102
(44.942157, -93.107925)"
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,6127252000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"ONE VETERANS DRIVE
MINNEAPOLIS, MN 55417
"
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,750 EAST 34TH ST,HIBBING,MN,55746,SAINT LOUIS,2183626659,Acute Care Hospitals,Voluntary non-profit - Other,true,"750 EAST 34TH ST
HIBBING, MN 55746
(47.411202, -92.931762)"
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,404 WEST FOUNTAIN STREET,ALBERT LEA,MN,56007,FREEBORN,5073732384,Acute Care Hospitals,Voluntary non-profit - Private,true,"404 WEST FOUNTAIN STREET
ALBERT LEA, MN 56007
(43.651567, -93.372616)"
240044,WINONA HEALTH SERVICES,855 MANKATO AVENUE,WINONA,MN,55987,WINONA,5074543650,Acute Care Hospitals,Voluntary non-profit - Private,true,"855 MANKATO AVENUE
WINONA, MN 55987
(44.033016, -91.622136)"
240047,ST LUKES HOSPITAL,915 EAST 1ST STREET,DULUTH,MN,55805,SAINT LOUIS,2182495555,Acute Care Hospitals,Voluntary non-profit - Private,true,"915 EAST 1ST STREET
DULUTH, MN 55805
(46.796675, -92.08748)"
240050,FAIRVIEW LAKES MEDICAL CENTER,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,CHISAGO,6519827104,Acute Care Hospitals,Voluntary non-profit - Private,true,"5200 FAIRVIEW BOULEVARD
WYOMING, MN 55092
(45.322842, -92.999791)"
240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,OTTER TAIL,2187368000,Acute Care Hospitals,Voluntary non-profit - Private,true,"712 SOUTH CASCADE
FERGUS FALLS, MN 56537
(46.277149, -96.072402)"
240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PARK,MN,55426,HENNEPIN,9529935000,Acute Care Hospitals,Voluntary non-profit - Private,true,"6500 EXCELSIOR BLVD
SAINT LOUIS PARK, MN 55426
(44.927087, -93.363512)"
240056,RIDGEVIEW MEDICAL CENTER,500 SOUTH MAPLE STREET,WACONIA,MN,55387,CARVER,9524422191,Acute Care Hospitals,Voluntary non-profit - Private,true,"500 SOUTH MAPLE STREET
WACONIA, MN 55387
(44.843306, -93.790772)"
240057,ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,MINNEAPOLIS,MN,55407,HENNEPIN,6128634509,Acute Care Hospitals,Voluntary non-profit - Private,true,"800 EAST 28TH STREET
MINNEAPOLIS, MN 55407
(44.951948, -93.262646)"
240059,REGINA HOSPITAL,1175 NININGER ROAD,HASTINGS,MN,55033,DAKOTA,6514804100,Acute Care Hospitals,Voluntary non-profit - Church,true,"1175 NININGER ROAD
HASTINGS, MN 55033
(44.748037, -92.873145)"
240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,MN,55102,RAMSEY,6512327707,Acute Care Hospitals,Voluntary non-profit - Private,true,"45 WEST 10TH STREET
SAINT PAUL, MN 55102
(44.948774, -93.100808)"
240064,GRAND ITASCA CLINIC AND HOSPITAL,1601 GOLF COURSE ROAD,GRAND RAPIDS,MN,55744,ITASCA,2183263401,Acute Care Hospitals,Voluntary non-profit - Private,true,"1601 GOLF COURSE ROAD
GRAND RAPIDS, MN 55744
(47.221039, -93.554716)"
240066,LAKEVIEW MEMORIAL HOSPITAL,927 WEST CHURCHILL STREET,STILLWATER,MN,55082,WASHINGTON,6514305330,Acute Care Hospitals,Voluntary non-profit - Private,true,"927 WEST CHURCHILL STREET
STILLWATER, MN 55082
(45.048124, -92.818271)"
240069,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,MN,55060,STEELE,5074513850,Acute Care Hospitals,Voluntary non-profit - Other,true,"2250 26TH STREET NORTHWEST
OWATONNA, MN 55060
(44.109718, -93.251245)"
240071,DISTRICT ONE HOSPITAL,200 STATE AVENUE,FARIBAULT,MN,55021,RICE,5073346451,Acute Care Hospitals,Government - Hospital District or Authority,true,"200 STATE AVENUE
FARIBAULT, MN 55021
(44.288423, -93.256021)"
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,523 NORTH 3RD STREET,BRAINERD,MN,56401,CROW WING,2188292861,Acute Care Hospitals,Voluntary non-profit - Church,true,"523 NORTH 3RD STREET
BRAINERD, MN 56401
(46.361701, -94.205146)"
240076,BUFFALO HOSPITAL,303 CATLIN ST,BUFFALO,MN,55313,WRIGHT,7636841212,Acute Care Hospitals,Voluntary non-profit - Other,true,"303 CATLIN ST
BUFFALO, MN 55313
(45.193199, -93.871025)"
240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,EDINA,MN,55435,HENNEPIN,9529245000,Acute Care Hospitals,Voluntary non-profit - Other,true,"6401 FRANCE AVENUE SOUTH
EDINA, MN 55435
(44.886279, -93.328857)"
240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,55454,HENNEPIN,6122733000,Acute Care Hospitals,Voluntary non-profit - Private,true,"2450 RIVERSIDE AVENUE
MINNEAPOLIS, MN 55454
(44.965702, -93.236632)"
240084,ESSENTIA HEALTH VIRGINIA,901 9TH STREET NORTH,VIRGINIA,MN,55792,SAINT LOUIS,2187413340,Acute Care Hospitals,Government - Local,false,"901 9TH STREET NORTH
VIRGINIA, MN 55792
(47.530585, -92.554823)"
240088,RICE MEMORIAL HOSPITAL,301 BECKER AVE SW,WILLMAR,MN,56201,KANDIYOHI,3202314227,Acute Care Hospitals,Government - Local,true,"301 BECKER AVE SW
WILLMAR, MN 56201
(45.120535, -95.04619)"
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET,MANKATO,MN,56001,BLUE EARTH,5076254031,Acute Care Hospitals,Voluntary non-profit - Private,true,"1025 MARSH STREET
MANKATO, MN 56001
(44.16505, -93.983708)"
240100,SANFORD BEMIDJI MEDICAL CENTER,1300 ANNE ST NW,BEMIDJI,MN,56601,BELTRAMI,2187515430,Acute Care Hospitals,Voluntary non-profit - Private,true,"1300 ANNE ST NW
BEMIDJI, MN 56601
(47.505011, -94.898428)"
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,1027 WASHINGTON AVE,DETROIT LAKES,MN,56501,BECKER,2188470852,Acute Care Hospitals,Voluntary non-profit - Church,true,"1027 WASHINGTON AVE
DETROIT LAKES, MN 56501
(46.815678, -95.845435)"
240104,ST FRANCIS REGIONAL MEDICAL CENTER,1455 ST FRANCIS AVENUE,SHAKOPEE,MN,55379,SCOTT,9524033000,Acute Care Hospitals,Voluntary non-profit - Church,true,"1455 ST FRANCIS AVENUE
SHAKOPEE, MN 55379
(44.770073, -93.504151)"
240106,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,MN,55101,RAMSEY,6512543456,Acute Care Hospitals,Voluntary non-profit - Private,true,"640 JACKSON STREET
SAINT PAUL, MN 55101
(44.954193, -93.09516)"
240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,ANOKA,7632368205,Acute Care Hospitals,Voluntary non-profit - Private,true,"4050 COON RAPIDS BLVD
COON RAPIDS, MN 55433
(45.183842, -93.368221)"
240132,UNITY HOSPITAL,550 OSBORNE ROAD,FRIDLEY,MN,55432,ANOKA,7632365000,Acute Care Hospitals,Voluntary non-profit - Other,true,"550 OSBORNE ROAD
FRIDLEY, MN 55432
(45.107851, -93.257123)"
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,911 NORTHLAND DR,PRINCETON,MN,55371,SHERBURNE,7633891313,Acute Care Hospitals,Voluntary non-profit - Other,true,"911 NORTHLAND DR
PRINCETON, MN 55371
(45.558907, -93.58897)"
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"800 MEDICAL CENTER DRIVE, PO BOX 800",FAIRMONT,MN,56031,MARTIN,5072388101,Acute Care Hospitals,Voluntary non-profit - Private,true,"800 MEDICAL CENTER DRIVE, PO BOX 800
FAIRMONT, MN 56031
(43.640065, -94.450685)"
240187,HUTCHINSON HEALTH,1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,55350,MCLEOD,3202345000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1095 HIGHWAY 15 SOUTH
HUTCHINSON, MN 55350
(44.875105, -94.375533)"
240196,PHILLIPS EYE INSTITUTE,2215 PARK AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,6127758815,Acute Care Hospitals,Government - Federal,false,"2215 PARK AVENUE SOUTH
MINNEAPOLIS, MN 55404
(44.960524, -93.265105)"
240206,RED LAKE HOSPITAL A,PO BOX 497,REDLAKE,MN,56671,BELTRAMI,2186793912,Acute Care Hospitals,Government - Federal,true,"PO BOX 497
REDLAKE, MN 56671
"
240207,FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337,DAKOTA,9528922000,Acute Care Hospitals,Voluntary non-profit - Church,true,"201 EAST NICOLLET BOULEVARD
BURNSVILLE, MN 55337
(44.750104, -93.272966)"
240210,HEALTHEAST ST JOHN'S HOSPITAL,1575 BEAM AVENUE,MAPLEWOOD,MN,55109,RAMSEY,6512327000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1575 BEAM AVENUE
MAPLEWOOD, MN 55109
(45.028131, -93.033544)"
240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,MN,55125,WASHINGTON,6512326880,Acute Care Hospitals,Voluntary non-profit - Private,false,"1925 WOODWINDS DRIVE
WOODBURY, MN 55125
(44.921913, -92.979797)"
240214,MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369,HENNEPIN,7635811000,Acute Care Hospitals,Voluntary non-profit - Private,true,"9875 HOSPITAL DRIVE
MAPLE GROVE, MN 55369
(45.133424, -93.479513)"
241300,MAHNOMEN HEALTH CENTER,414 W JEFFERSON PO BOX 396,MAHNOMEN,MN,56557,MAHNOMEN,2189352511,Critical Access Hospitals,Government - Local,true,"414 W JEFFERSON PO BOX 396
MAHNOMEN, MN 56557
"
241301,LAKEWOOD HEALTH CENTER,600 MAIN AVE S,BAUDETTE,MN,56623,LAKE OF THE WOODS,2186342120,Critical Access Hospitals,Voluntary non-profit - Church,true,"600 MAIN AVE S
BAUDETTE, MN 56623
(48.706706, -94.5996)"
241302,SANFORD WESTBROOK MEDICAL CENTER,920 BELL AVENUE PO BOX 188,WESTBROOK,MN,56183,COTTONWOOD,5072746121,Critical Access Hospitals,Voluntary non-profit - Private,true,"920 BELL AVENUE PO BOX 188
WESTBROOK, MN 56183
(44.045285, -95.438891)"
241303,SANFORD TRACY,251 FIFTH STREET EAST,TRACY,MN,56175,LYON,5076293200,Critical Access Hospitals,Voluntary non-profit - Private,true,"251 FIFTH STREET EAST
TRACY, MN 56175
(44.232244, -95.606675)"
241304,SANFORD MEDICAL CENTER WHEATON,401 12TH STREET NORTH,WHEATON,MN,56296,TRAVERSE,3205638226,Critical Access Hospitals,Voluntary non-profit - Private,true,"401 12TH STREET NORTH
WHEATON, MN 56296
(45.808052, -96.500514)"
241305,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,56431,AITKIN,2189275501,Critical Access Hospitals,Voluntary non-profit - Private,true,"200 BUNKER HILL DRIVE
AITKIN, MN 56431
(46.528735, -93.696835)"
241306,RENVILLE COUNTY HOSPITAL AND CLINICS,611 EAST FAIRVIEW,OLIVIA,MN,56277,RENVILLE,3205231261,Critical Access Hospitals,Government - Local,true,"611 EAST FAIRVIEW
OLIVIA, MN 56277
(44.774284, -94.983078)"
241308,LAKE VIEW MEMORIAL HOSPITAL,325 ELEVENTH AVE,TWO HARBORS,MN,55616,LAKE,2188347300,Critical Access Hospitals,Voluntary non-profit - Private,true,"325 ELEVENTH AVE
TWO HARBORS, MN 55616
(47.029671, -91.666841)"
241309,ESSENTIA HEALTH SANDSTONE,109 COURT AVE SOUTH,SANDSTONE,MN,55072,PINE,3202455601,Critical Access Hospitals,Government - Hospital District or Authority,true,"109 COURT AVE SOUTH
SANDSTONE, MN 55072
(46.127486, -92.866154)"
241311,RIDGEVIEW SIBLEY MEDICAL CENTER,601 WEST CHANDLER,ARLINGTON,MN,55307,SIBLEY,5079642271,Critical Access Hospitals,Voluntary non-profit - Private,true,"601 WEST CHANDLER
ARLINGTON, MN 55307
(44.609782, -94.084631)"
241312,COOK HOSPITAL,10 SE FIFTH ST,COOK,MN,55723,SAINT LOUIS,2186665945,Critical Access Hospitals,Government - Hospital District or Authority,true,"10 SE FIFTH ST
COOK, MN 55723
(47.852964, -92.679997)"
241313,ESSENTIA HEALTH ADA,201 9TH STREET WEST,ADA,MN,56510,NORMAN,2187845000,Critical Access Hospitals,Voluntary non-profit - Private,true,"201 9TH STREET WEST
ADA, MN 56510
(47.296091, -96.53019)"
241314,JOHNSON MEMORIAL HOSPITAL,1282 WALNUT STREET,DAWSON,MN,56232,LAC QUI PARLE,3207694323,Critical Access Hospitals,Government - Hospital District or Authority,true,"1282 WALNUT STREET
DAWSON, MN 56232
(44.930971, -96.06698)"
241315,SANFORD JACKSON MEDICAL CENTER,1430 NORTH HIGHWAY,JACKSON,MN,56143,JACKSON,5078472420,Critical Access Hospitals,Voluntary non-profit - Private,true,"1430 NORTH HIGHWAY
JACKSON, MN 56143
(43.623748, -95.003274)"
241316,BIGFORK VALLEY HOSPITAL,258 PINE TREE DRIVE PO BOX 258,BIGFORK,MN,56628,ITASCA,2187433177,Critical Access Hospitals,Government - Hospital District or Authority,true,"258 PINE TREE DRIVE PO BOX 258
BIGFORK, MN 56628
(47.746879, -93.646237)"
241317,COOK COUNTY NORTHSHORE HOSPITAL,515 5TH AVE WEST,GRAND MARAIS,MN,55604,COOK,2183873040,Critical Access Hospitals,Government - Hospital District or Authority,true,"515 5TH AVE WEST
GRAND MARAIS, MN 55604
(47.756744, -90.340179)"
241318,ELY BLOOMENSON COMMUNITY HOSPITAL,328 WEST CONAN STREET,ELY,MN,55731,SAINT LOUIS,2183653271,Critical Access Hospitals,Voluntary non-profit - Private,true,"328 WEST CONAN STREET
ELY, MN 55731
(47.9006, -91.872323)"
241319,MURRAY COUNTY MEMORIAL HOSPITAL,2042 JUNIPER AVENUE,SLAYTON,MN,56172,MURRAY,5078361277,Critical Access Hospitals,Government - Local,true,"2042 JUNIPER AVENUE
SLAYTON, MN 56172
(43.992794, -95.759226)"
241320,RIVERVIEW HOSPITAL,323 SOUTH MINNESOTA,CROOKSTON,MN,56716,POLK,2182819200,Critical Access Hospitals,Voluntary non-profit - Private,true,"323 SOUTH MINNESOTA
CROOKSTON, MN 56716
(47.774491, -96.618061)"
241321,ESSENTIA HEALTH HOLY TRINITY HOSPITAL,"115  SECOND STREET WEST, BOX 157",GRACEVILLE,MN,56240,BIG STONE,3207488200,Critical Access Hospitals,Voluntary non-profit - Private,true,"115 SECOND STREET WEST, BOX 157
GRACEVILLE, MN 56240
(45.562376, -96.433455)"
241322,RAINY LAKE MEDICAL CENTER,1400 HIGHWAY 71,INTERNATIONAL FALLS,MN,56649,KOOCHICHING,2182835400,Critical Access Hospitals,Voluntary non-profit - Private,true,"1400 HIGHWAY 71
INTERNATIONAL FALLS, MN 56649
(48.594021, -93.4307)"
241323,MADELIA COMMUNITY HOSPITAL,121 DREW AVENUE SOUTHEAST,MADELIA,MN,56062,WATONWAN,5076423255,Critical Access Hospitals,Voluntary non-profit - Other,true,"121 DREW AVENUE SOUTHEAST
MADELIA, MN 56062
(44.04955, -94.409365)"
241325,CHIPPEWA COUNTY HOSPITAL,824 NORTH 11TH STREET,MONTEVIDEO,MN,56265,CHIPPEWA,3203218100,Critical Access Hospitals,Voluntary non-profit - Other,true,"824 NORTH 11TH STREET
MONTEVIDEO, MN 56265
(44.952379, -95.713565)"
241326,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,20 NINTH STREET SOUTHEAST,LONG PRAIRIE,MN,56347,TODD,3207322141,Critical Access Hospitals,Voluntary non-profit - Private,true,"20 NINTH STREET SOUTHEAST
LONG PRAIRIE, MN 56347
(45.973688, -94.85026)"
241327,SLEEPY EYE MUNICIPAL HOSPITAL,400 FOURTH AVENUE NORTHWEST,SLEEPY EYE,MN,56085,BROWN,5077948440,Critical Access Hospitals,Government - Local,true,"400 FOURTH AVENUE NORTHWEST
SLEEPY EYE, MN 56085
(44.299319, -94.727315)"
241328,SANFORD BAGLEY MEDICAL CENTER,203 4TH STREET NORTHWEST,BAGLEY,MN,56621,CLEARWATER,2186946501,Critical Access Hospitals,Voluntary non-profit - Private,true,"203 4TH STREET NORTHWEST
BAGLEY, MN 56621
(47.525833, -95.402232)"
241329,LAKEWOOD HEALTH SYSTEM,49725 COUNTY ROAD 83,STAPLES,MN,56479,TODD,2188941515,Critical Access Hospitals,Voluntary non-profit - Other,true,"49725 COUNTY ROAD 83
STAPLES, MN 56479
"
241330,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,525 WEST MAIN STREET,MELROSE,MN,56352,STEARNS,3202564231,Critical Access Hospitals,Voluntary non-profit - Private,true,"525 WEST MAIN STREET
MELROSE, MN 56352
(45.674916, -94.82349)"
241331,ALBANY AREA HOSPITAL,300 THIRD AVENUE,ALBANY,MN,56307,STEARNS,3208452121,Critical Access Hospitals,Voluntary non-profit - Private,true,"300 THIRD AVENUE
ALBANY, MN 56307
(45.639797, -94.566269)"
241332,WINDOM AREA HOSPITAL,"2150 HOSPITAL DRIVE, PO BOX 339",WINDOM,MN,56101,COTTONWOOD,5078312400,Critical Access Hospitals,Government - Local,true,"2150 HOSPITAL DRIVE, PO BOX 339
WINDOM, MN 56101
(43.877022, -95.114488)"
